Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ26;02/06/2026;09:00:00;176.395;177.725;176.395;177.670;146.814.736,00;4.146
WINQ26;01/06/2026;18:00:00;176.580;176.640;176.330;176.350;98.529.899,00;2.792
WINQ26;01/06/2026;17:30:00;176.550;176.695;176.475;176.585;3.955.293,00;112
WINQ26;01/06/2026;17:00:00;176.710;176.825;176.460;176.535;11.476.071,00;325
WINQ26;01/06/2026;16:30:00;176.965;177.000;176.665;176.745;5.480.709,00;155
WINQ26;01/06/2026;16:00:00;176.800;177.125;176.645;176.950;11.569.014,00;327
WINQ26;01/06/2026;15:30:00;176.815;176.945;176.745;176.835;25.886.763,00;732
WINQ26;01/06/2026;15:00:00;176.810;176.925;176.675;176.810;5.657.864,00;160
WINQ26;01/06/2026;14:30:00;177.000;177.255;176.625;176.850;31.701.682,00;896
WINQ26;01/06/2026;14:00:00;177.065;177.085;176.645;176.985;13.510.268,00;382
WINQ26;01/06/2026;13:30:00;176.440;177.055;176.285;177.045;40.399.217,00;1.144
WINQ26;01/06/2026;13:00:00;176.795;176.900;176.145;176.430;36.197.667,00;1.026
WINQ26;01/06/2026;12:30:00;176.840;177.160;176.690;176.690;29.273.745,00;827
WINQ26;01/06/2026;12:00:00;176.430;176.905;176.325;176.890;28.472.532,00;806
WINQ26;01/06/2026;11:30:00;176.855;177.230;176.400;176.490;33.908.892,00;959
WINQ26;01/06/2026;11:00:00;176.945;177.490;176.600;176.825;50.183.720,00;1.418
WINQ26;01/06/2026;10:30:00;176.950;177.250;176.565;177.000;36.736.691,00;1.038
WINQ26;01/06/2026;10:00:00;178.545;178.740;176.830;176.935;49.288.189,00;1.388
WINQ26;01/06/2026;09:30:00;178.655;178.775;178.385;178.555;13.502.589,00;378
WINQ26;01/06/2026;09:00:00;178.555;179.800;178.555;178.605;32.094.850,00;896
WINQ26;29/05/2026;18:00:00;178.385;178.670;178.235;178.400;14.841.512,00;416
WINQ26;29/05/2026;17:30:00;178.625;178.630;178.325;178.400;60.764.159,00;1.703
WINQ26;29/05/2026;17:00:00;178.720;178.730;178.580;178.630;3.108.944,00;87
WINQ26;29/05/2026;16:30:00;178.835;178.850;178.570;178.580;54.947.194,00;1.538
WINQ26;29/05/2026;16:00:00;178.410;178.950;178.310;178.745;14.797.480,00;414
WINQ26;29/05/2026;15:30:00;178.550;178.595;178.270;178.495;15.385.408,00;431
WINQ26;29/05/2026;15:00:00;178.405;178.600;178.305;178.505;3.712.427,00;104
WINQ26;29/05/2026;14:30:00;178.210;178.630;178.210;178.495;25.310.848,00;709
WINQ26;29/05/2026;14:00:00;177.855;178.500;177.850;178.265;34.269.127,00;961
WINQ26;29/05/2026;13:30:00;177.940;178.065;177.805;177.850;22.278.873,00;626
WINQ26;29/05/2026;13:00:00;177.930;178.020;177.840;177.895;2.490.972,00;70
WINQ26;29/05/2026;12:30:00;177.900;178.200;177.735;177.930;55.745.629,00;1.567
WINQ26;29/05/2026;12:00:00;178.130;178.685;177.935;177.935;37.613.937,00;1.055
WINQ26;29/05/2026;11:30:00;177.500;178.170;177.285;178.035;33.803.374,00;950
WINQ26;29/05/2026;11:00:00;178.015;178.095;177.240;177.605;44.082.388,00;1.241
WINQ26;29/05/2026;10:30:00;177.915;179.110;177.485;177.975;95.090.874,00;2.670
WINQ26;29/05/2026;10:00:00;179.375;179.660;177.775;177.965;97.136.212,00;2.717
WINQ26;29/05/2026;09:30:00;179.200;179.720;179.130;179.275;46.775.996,00;1.304
WINQ26;29/05/2026;09:00:00;179.650;179.935;179.215;179.215;63.141.953,00;1.758
WINQ26;28/05/2026;18:00:00;179.320;179.330;179.055;179.210;42.898.076,00;1.197
WINQ26;28/05/2026;17:30:00;179.465;179.475;179.225;179.225;2.834.124,00;79
WINQ26;28/05/2026;17:00:00;179.860;179.860;179.400;179.445;10.595.771,00;295
WINQ26;28/05/2026;16:30:00;180.105;180.110;179.785;179.840;22.305.727,00;620
WINQ26;28/05/2026;16:00:00;180.135;180.150;179.935;180.095;11.415.034,00;317
WINQ26;28/05/2026;15:30:00;180.350;180.365;180.060;180.260;25.195.512,00;699
WINQ26;28/05/2026;15:00:00;180.765;180.800;180.325;180.345;6.354.188,00;176
WINQ26;28/05/2026;14:30:00;180.345;180.850;180.345;180.825;31.152.387,00;862
WINQ26;28/05/2026;14:00:00;180.525;180.525;180.200;180.245;6.312.426,00;175
WINQ26;28/05/2026;13:30:00;180.500;180.605;180.375;180.565;13.640.587,00;378
WINQ26;28/05/2026;13:00:00;180.260;180.675;180.160;180.520;6.637.530,00;184
WINQ26;28/05/2026;12:30:00;180.500;180.715;180.300;180.355;5.343.556,00;148
WINQ26;28/05/2026;12:00:00;180.450;180.655;180.235;180.535;40.667.722,00;1.127
WINQ26;28/05/2026;11:30:00;180.760;181.060;180.320;180.475;48.926.142,00;1.354
WINQ26;28/05/2026;11:00:00;180.410;181.510;180.055;180.665;37.489.206,00;1.036
WINQ26;28/05/2026;10:30:00;179.870;180.695;179.305;180.350;104.655.045,00;2.906
WINQ26;28/05/2026;10:00:00;180.740;181.245;179.870;179.875;100.598.105,00;2.784
WINQ26;28/05/2026;09:30:00;180.640;181.125;180.640;180.655;80.444.659,00;2.224
WINQ26;28/05/2026;09:00:00;179.865;180.690;179.295;180.505;60.218.944,00;1.674
WINQ26;27/05/2026;18:00:00;180.500;180.545;180.350;180.385;26.714.166,00;740
WINQ26;27/05/2026;17:30:00;180.730;180.730;180.480;180.580;18.162.860,00;503
WINQ26;27/05/2026;17:00:00;180.640;180.780;180.480;180.720;23.804.114,00;659
WINQ26;27/05/2026;16:30:00;180.675;180.800;180.580;180.615;14.565.440,00;403
WINQ26;27/05/2026;16:00:00;180.650;180.725;180.495;180.620;24.895.358,00;689
WINQ26;27/05/2026;15:30:00;180.865;180.870;180.560;180.655;4.192.632,00;116
WINQ26;27/05/2026;15:00:00;180.555;181.000;180.410;180.955;22.244.938,00;615
WINQ26;27/05/2026;14:30:00;180.350;180.740;180.350;180.725;4.550.308,00;126
WINQ26;27/05/2026;14:00:00;181.110;181.110;180.250;180.370;33.533.109,00;928
WINQ26;27/05/2026;13:30:00;181.465;181.470;181.120;181.120;3.987.419,00;110
WINQ26;27/05/2026;13:00:00;181.530;181.535;181.185;181.500;2.683.886,00;74
WINQ26;27/05/2026;12:30:00;181.890;181.995;181.180;181.475;9.549.626,00;263
WINQ26;27/05/2026;12:00:00;181.780;181.930;181.540;181.850;7.232.467,00;199
WINQ26;27/05/2026;11:30:00;181.390;181.955;181.015;181.835;14.456.644,00;398
WINQ26;27/05/2026;11:00:00;181.800;181.900;180.965;181.325;17.045.717,00;470
WINQ26;27/05/2026;10:30:00;181.385;182.605;181.385;182.000;39.272.245,00;1.078
WINQ26;27/05/2026;10:00:00;182.400;182.810;181.195;181.280;67.149.588,00;1.846
WINQ26;27/05/2026;09:30:00;182.905;183.180;182.210;182.480;51.454.382,00;1.407
WINQ26;27/05/2026;09:00:00;181.050;182.965;180.620;182.910;74.103.321,00;2.035
WINQ26;26/05/2026;18:00:00;181.505;181.505;181.215;181.245;3.844.463,00;106
WINQ26;26/05/2026;17:30:00;181.340;181.545;181.340;181.545;5.697.594,00;157
WINQ26;26/05/2026;17:00:00;181.285;181.470;181.210;181.330;7.035.724,00;194
WINQ26;26/05/2026;16:30:00;180.845;181.265;180.810;181.260;15.426.187,00;426
WINQ26;26/05/2026;16:00:00;180.665;180.840;180.620;180.840;1.952.094,00;54
WINQ26;26/05/2026;15:30:00;180.600;180.800;180.535;180.710;9.652.275,00;267
WINQ26;26/05/2026;15:00:00;180.780;180.920;180.605;180.615;5.858.387,00;162
WINQ26;26/05/2026;14:30:00;180.545;180.880;180.545;180.660;9.689.289,00;268
WINQ26;26/05/2026;14:00:00;180.600;180.635;180.460;180.575;2.744.381,00;76
WINQ26;26/05/2026;13:30:00;180.500;180.675;180.340;180.615;7.364.936,00;204
WINQ26;26/05/2026;13:00:00;180.890;180.950;180.490;180.595;6.646.876,00;184
WINQ26;26/05/2026;12:30:00;180.730;180.975;180.485;180.870;8.639.824,00;239
WINQ26;26/05/2026;12:00:00;181.190;181.225;180.565;180.725;10.818.594,00;299
WINQ26;26/05/2026;11:30:00;181.000;181.325;180.785;181.210;14.309.142,00;395
WINQ26;26/05/2026;11:00:00;180.845;181.130;180.370;180.970;68.203.171,00;1.887
WINQ26;26/05/2026;10:30:00;182.220;182.400;180.555;180.810;56.342.649,00;1.554
WINQ26;26/05/2026;10:00:00;182.255;182.470;180.910;182.145;79.960.450,00;2.201
WINQ26;26/05/2026;09:30:00;182.690;182.690;181.965;182.190;13.407.627,00;368
WINQ26;26/05/2026;09:00:00;182.765;182.785;181.945;182.705;34.072.575,00;934
WINQ26;25/05/2026;18:00:00;182.875;183.020;182.875;182.995;4.573.952,00;125
WINQ26;25/05/2026;17:30:00;182.900;183.025;182.860;182.900;8.158.883,00;223
WINQ26;25/05/2026;17:00:00;182.755;182.945;182.750;182.900;24.432.445,00;668
WINQ26;25/05/2026;16:30:00;182.525;182.750;182.485;182.750;4.968.467,00;136
WINQ26;25/05/2026;16:00:00;182.630;182.680;182.285;182.560;4.525.940,00;124
WINQ26;25/05/2026;15:30:00;182.370;182.695;182.320;182.695;7.267.582,00;199
WINQ26;25/05/2026;15:00:00;182.315;182.500;182.300;182.400;3.611.743,00;99
WINQ26;25/05/2026;14:30:00;182.220;182.490;182.200;182.325;14.661.580,00;402
WINQ26;25/05/2026;14:00:00;181.965;182.230;181.930;182.205;10.307.848,00;283
WINQ26;25/05/2026;13:30:00;181.560;182.020;181.515;181.990;6.872.185,00;189
WINQ26;25/05/2026;13:00:00;181.775;181.830;181.435;181.585;6.102.446,00;168
WINQ26;25/05/2026;12:30:00;181.695;182.025;181.645;181.800;2.692.185,00;74
WINQ26;25/05/2026;12:00:00;181.715;182.050;181.630;181.670;4.691.934,00;129
WINQ26;25/05/2026;11:30:00;181.815;181.850;181.600;181.740;4.979.008,00;137
WINQ26;25/05/2026;11:00:00;181.800;181.995;181.645;181.775;6.180.077,00;170
WINQ26;25/05/2026;10:30:00;181.815;182.200;181.690;181.750;8.078.402,00;222
WINQ26;25/05/2026;10:00:00;182.200;182.365;181.735;181.760;14.199.269,00;390
WINQ26;25/05/2026;09:30:00;182.645;182.670;182.200;182.250;33.866.876,00;928
WINQ26;25/05/2026;09:00:00;182.740;183.845;182.480;182.740;73.701.634,00;2.012
WINQ26;22/05/2026;18:00:00;181.385;181.485;181.320;181.355;3.627.319,00;100
WINQ26;22/05/2026;17:30:00;181.450;181.480;181.285;181.355;3.627.678,00;100
WINQ26;22/05/2026;17:00:00;181.210;181.575;181.170;181.500;5.261.066,00;145
WINQ26;22/05/2026;16:30:00;181.430;181.450;181.125;181.275;9.787.676,00;270
WINQ26;22/05/2026;16:00:00;181.445;181.575;181.260;181.455;14.730.482,00;406
WINQ26;22/05/2026;15:30:00;181.395;181.540;181.240;181.445;17.884.212,00;493
WINQ26;22/05/2026;15:00:00;181.395;181.465;181.220;181.370;32.642.283,00;900
WINQ26;22/05/2026;14:30:00;181.660;181.815;181.245;181.480;15.679.293,00;432
WINQ26;22/05/2026;14:00:00;181.090;181.745;180.990;181.660;33.366.700,00;920
WINQ26;22/05/2026;13:30:00;180.950;181.080;180.820;181.070;9.951.405,00;275
WINQ26;22/05/2026;13:00:00;180.740;180.935;180.645;180.935;8.101.438,00;224
WINQ26;22/05/2026;12:30:00;180.605;180.735;180.450;180.590;8.634.007,00;239
WINQ26;22/05/2026;12:00:00;180.000;180.670;179.920;180.655;9.339.816,00;259
WINQ26;22/05/2026;11:30:00;180.220;180.575;180.000;180.000;8.290.413,00;230
WINQ26;22/05/2026;11:00:00;181.400;181.460;180.105;180.250;23.408.227,00;648
WINQ26;22/05/2026;10:30:00;181.410;181.790;181.000;181.660;16.829.681,00;464
WINQ26;22/05/2026;10:00:00;181.555;181.710;181.170;181.510;8.530.067,00;235
WINQ26;22/05/2026;09:30:00;181.850;181.850;181.300;181.630;13.140.920,00;362
WINQ26;22/05/2026;09:00:00;182.260;182.455;181.850;182.025;14.423.335,00;396
WINQ26;21/05/2026;18:00:00;182.605;182.670;182.355;182.455;4.452.522,00;122
WINQ26;21/05/2026;17:30:00;182.645;182.785;182.550;182.720;1.936.135,00;53
WINQ26;21/05/2026;17:00:00;182.935;182.935;182.575;182.680;4.862.289,00;133
WINQ26;21/05/2026;16:30:00;182.700;183.005;182.675;183.000;21.106.918,00;577
WINQ26;21/05/2026;16:00:00;182.510;182.840;182.470;182.650;54.358.716,00;1.488
WINQ26;21/05/2026;15:30:00;183.170;183.170;182.285;182.350;29.381.068,00;804
WINQ26;21/05/2026;15:00:00;183.360;183.380;182.960;183.205;9.525.370,00;260
WINQ26;21/05/2026;14:30:00;182.985;183.500;182.850;183.225;36.552.687,00;998
WINQ26;21/05/2026;14:00:00;182.000;183.920;182.000;182.985;39.077.618,00;1.067
WINQ26;21/05/2026;13:30:00;182.035;182.140;181.925;182.040;4.441.418,00;122
WINQ26;21/05/2026;13:00:00;181.830;182.150;181.830;182.065;5.677.773,00;156
WINQ26;21/05/2026;12:30:00;181.655;181.830;181.530;181.805;7.413.969,00;204
WINQ26;21/05/2026;12:00:00;181.590;181.980;181.420;181.645;13.846.991,00;381
WINQ26;21/05/2026;11:30:00;181.700;181.705;181.220;181.600;35.061.202,00;966
WINQ26;21/05/2026;11:00:00;181.915;181.975;181.465;181.720;42.417.075,00;1.167
WINQ26;21/05/2026;10:30:00;181.300;182.375;180.915;181.935;31.728.090,00;874
WINQ26;21/05/2026;10:00:00;181.460;181.775;181.225;181.320;16.220.869,00;447
WINQ26;21/05/2026;09:30:00;181.305;181.700;181.000;181.460;35.632.727,00;982
WINQ26;21/05/2026;09:00:00;181.960;182.400;181.170;181.300;55.126.493,00;1.517
WINQ26;20/05/2026;18:00:00;182.440;182.460;182.100;182.170;4.483.144,00;123
WINQ26;20/05/2026;17:30:00;182.500;182.500;182.350;182.365;3.867.498,00;106
WINQ26;20/05/2026;17:00:00;182.800;182.800;182.365;182.500;6.756.164,00;185
WINQ26;20/05/2026;16:30:00;183.260;183.300;182.800;182.870;4.832.133,00;132
WINQ26;20/05/2026;16:00:00;183.290;183.460;183.280;183.280;3.190.979,00;87
WINQ26;20/05/2026;15:30:00;183.195;183.400;183.195;183.310;5.388.361,00;147
WINQ26;20/05/2026;15:00:00;183.000;183.260;182.985;183.195;3.627.376,00;99
WINQ26;20/05/2026;14:30:00;183.275;183.500;183.040;183.040;11.439.247,00;312
WINQ26;20/05/2026;14:00:00;183.230;183.400;183.185;183.330;6.414.512,00;175
WINQ26;20/05/2026;13:30:00;182.795;183.315;182.795;183.315;3.807.293,00;104
WINQ26;20/05/2026;13:00:00;182.620;183.000;182.595;182.780;4.059.096,00;111
WINQ26;20/05/2026;12:30:00;182.560;182.920;182.505;182.650;5.078.756,00;139
WINQ26;20/05/2026;12:00:00;182.300;183.220;182.190;182.545;28.562.241,00;781
WINQ26;20/05/2026;11:30:00;182.390;182.660;182.020;182.240;10.574.277,00;290
WINQ26;20/05/2026;11:00:00;182.500;182.855;181.415;182.480;64.027.740,00;1.757
WINQ26;20/05/2026;10:30:00;181.635;182.640;181.490;182.455;41.714.475,00;1.145
WINQ26;20/05/2026;10:00:00;180.375;181.725;180.345;181.640;104.172.994,00;2.871
WINQ26;20/05/2026;09:30:00;180.460;180.570;180.195;180.250;10.030.924,00;278
WINQ26;20/05/2026;09:00:00;180.175;181.050;179.925;180.275;45.665.475,00;1.265
WINQ26;19/05/2026;18:00:00;179.785;180.105;179.785;179.920;13.783.659,00;383
WINQ26;19/05/2026;17:30:00;179.680;179.770;179.555;179.740;62.311.812,00;1.734
WINQ26;19/05/2026;17:00:00;179.245;179.690;179.230;179.690;16.476.841,00;459
WINQ26;19/05/2026;16:30:00;179.165;179.410;179.070;179.240;8.531.462,00;238
WINQ26;19/05/2026;16:00:00;179.450;179.480;179.165;179.225;13.309.609,00;371
WINQ26;19/05/2026;15:30:00;179.565;179.635;179.365;179.445;5.923.611,00;165
WINQ26;19/05/2026;15:00:00;179.995;179.995;179.435;179.660;31.820.414,00;885
WINQ26;19/05/2026;14:30:00;180.375;180.380;179.960;180.065;22.047.362,00;612
WINQ26;19/05/2026;14:00:00;180.490;180.560;180.200;180.310;26.332.780,00;730
WINQ26;19/05/2026;13:30:00;179.900;180.620;179.835;180.535;77.850.874,00;2.159
WINQ26;19/05/2026;13:00:00;179.880;180.070;179.525;179.930;35.393.788,00;985
WINQ26;19/05/2026;12:30:00;179.710;180.075;179.705;179.850;16.905.874,00;470
WINQ26;19/05/2026;12:00:00;179.955;180.215;179.615;179.745;71.092.365,00;1.977
WINQ26;19/05/2026;11:30:00;180.510;180.555;179.710;179.915;68.616.214,00;1.905
WINQ26;19/05/2026;11:00:00;180.675;181.300;180.330;180.450;82.929.079,00;2.294
WINQ26;19/05/2026;10:30:00;178.960;180.845;178.960;180.765;147.990.780,00;4.113
WINQ26;19/05/2026;10:00:00;180.090;180.210;178.800;178.800;123.526.558,00;3.439
WINQ26;19/05/2026;09:30:00;181.250;181.250;180.055;180.090;20.868.144,00;578
WINQ26;19/05/2026;09:00:00;181.890;182.355;180.705;181.240;40.524.234,00;1.117
WINQ26;18/05/2026;18:00:00;182.785;183.065;182.785;183.025;9.514.453,00;260
WINQ26;18/05/2026;17:30:00;182.715;182.825;182.670;182.785;3.910.787,00;107
WINQ26;18/05/2026;17:00:00;182.620;182.850;182.510;182.790;21.233.101,00;581
WINQ26;18/05/2026;16:30:00;181.850;182.775;181.835;182.750;22.879.135,00;627
WINQ26;18/05/2026;16:00:00;181.275;182.015;181.270;181.850;17.885.900,00;492
WINQ26;18/05/2026;15:30:00;181.390;181.520;181.320;181.355;3.555.836,00;98
WINQ26;18/05/2026;15:00:00;181.880;181.880;181.225;181.385;12.744.013,00;351
WINQ26;18/05/2026;14:30:00;182.265;182.265;181.845;181.845;6.552.944,00;180
WINQ26;18/05/2026;14:00:00;182.290;182.325;182.200;182.295;1.275.792,00;35
WINQ26;18/05/2026;13:30:00;182.080;182.510;182.055;182.340;4.666.721,00;128
WINQ26;18/05/2026;13:00:00;182.230;182.420;182.075;182.125;7.983.967,00;219
WINQ26;18/05/2026;12:30:00;181.915;182.500;181.915;182.265;7.185.791,00;197
WINQ26;18/05/2026;12:00:00;182.170;182.300;181.870;181.970;6.226.586,00;171
WINQ26;18/05/2026;11:30:00;182.010;182.230;181.765;182.160;9.280.173,00;255
WINQ26;18/05/2026;11:00:00;182.220;182.240;181.470;182.015;15.127.384,00;416
WINQ26;18/05/2026;10:30:00;182.190;182.520;181.470;182.355;40.174.815,00;1.103
WINQ26;18/05/2026;10:00:00;182.085;182.540;181.735;182.130;42.678.316,00;1.171
WINQ26;18/05/2026;09:30:00;182.000;182.120;181.680;182.010;14.919.225,00;410
WINQ26;18/05/2026;09:00:00;182.660;183.200;181.805;182.090;18.512.821,00;508
WINQ26;15/05/2026;18:00:00;182.780;183.000;182.680;182.860;8.266.014,00;226
WINQ26;15/05/2026;17:30:00;182.730;182.880;182.665;182.815;25.156.625,00;688
WINQ26;15/05/2026;17:00:00;182.740;182.785;182.440;182.680;3.762.500,00;103
WINQ26;15/05/2026;16:30:00;182.425;182.955;182.370;182.895;8.773.424,00;240
WINQ26;15/05/2026;16:00:00;182.130;182.540;182.035;182.485;9.836.941,00;270
WINQ26;15/05/2026;15:30:00;182.390;182.405;181.935;182.110;28.004.713,00;769
WINQ26;15/05/2026;15:00:00;182.590;182.700;182.225;182.400;4.708.638,00;129
WINQ26;15/05/2026;14:30:00;182.415;182.585;182.270;182.570;3.284.017,00;90
WINQ26;15/05/2026;14:00:00;182.250;182.540;182.200;182.495;6.968.439,00;191
WINQ26;15/05/2026;13:30:00;182.220;182.520;182.130;182.320;5.981.300,00;164
WINQ26;15/05/2026;13:00:00;182.075;182.420;181.990;182.260;9.216.503,00;253
WINQ26;15/05/2026;12:30:00;182.230;182.230;181.865;182.040;8.735.326,00;240
WINQ26;15/05/2026;12:00:00;181.705;182.210;181.700;182.180;4.548.510,00;125
WINQ26;15/05/2026;11:30:00;182.285;182.430;181.680;181.680;23.484.226,00;645
WINQ26;15/05/2026;11:00:00;181.440;182.500;181.155;182.190;46.107.013,00;1.269
WINQ26;15/05/2026;10:30:00;181.340;181.720;180.825;181.370;134.219.652,00;3.703
WINQ26;15/05/2026;10:00:00;181.055;181.520;180.920;181.310;134.409.315,00;3.709
WINQ26;15/05/2026;09:30:00;181.720;181.875;181.060;181.100;227.322.499,00;6.265
WINQ26;15/05/2026;09:00:00;182.995;182.995;181.375;181.750;325.384.938,00;8.949
WINQ26;14/05/2026;18:00:00;184.200;184.390;184.150;184.390;5.821.554,00;158
WINQ26;14/05/2026;17:30:00;184.350;184.350;184.170;184.225;54.295.305,00;1.473
WINQ26;14/05/2026;17:00:00;184.060;184.355;184.025;184.300;6.961.900,00;189
WINQ26;14/05/2026;16:30:00;184.150;184.195;184.000;184.040;14.170.037,00;385
WINQ26;14/05/2026;16:00:00;184.285;184.420;184.095;184.095;3.058.332,00;83
WINQ26;14/05/2026;15:30:00;184.455;184.455;184.050;184.135;21.999.246,00;597
WINQ26;14/05/2026;15:00:00;184.715;184.725;184.370;184.455;5.130.779,00;139
WINQ26;14/05/2026;14:30:00;184.840;185.110;184.730;184.775;16.760.874,00;453
WINQ26;14/05/2026;14:00:00;184.665;185.055;184.630;184.765;10.575.713,00;286
WINQ26;14/05/2026;13:30:00;184.435;184.740;184.355;184.635;2.215.039,00;60
WINQ26;14/05/2026;13:00:00;184.680;184.785;184.400;184.420;8.013.234,00;217
WINQ26;14/05/2026;12:30:00;184.610;184.765;184.465;184.670;17.249.285,00;467
WINQ26;14/05/2026;12:00:00;184.560;184.775;184.470;184.585;31.248.322,00;846
WINQ26;14/05/2026;11:30:00;184.500;184.685;184.245;184.600;10.701.111,00;290
WINQ26;14/05/2026;11:00:00;183.725;184.535;183.725;184.435;33.948.095,00;921
WINQ26;14/05/2026;10:30:00;183.920;184.095;183.290;183.625;24.219.151,00;659
WINQ26;14/05/2026;10:00:00;184.255;184.420;183.790;183.925;49.391.012,00;1.341
WINQ26;14/05/2026;09:30:00;183.895;184.350;183.895;184.235;23.602.693,00;641
WINQ26;14/05/2026;09:00:00;182.400;184.070;182.200;183.920;116.071.606,00;3.161
WINQ26;13/05/2026;18:00:00;182.770;182.770;182.455;182.615;52.345.826,00;1.434
WINQ26;13/05/2026;17:30:00;182.720;182.885;182.680;182.770;12.757.944,00;349
WINQ26;13/05/2026;17:00:00;182.735;182.800;182.415;182.720;5.150.105,00;141
WINQ26;13/05/2026;16:30:00;182.725;182.950;182.440;182.715;6.065.693,00;166
WINQ26;13/05/2026;16:00:00;183.120;183.230;182.700;182.900;10.243.568,00;280
WINQ26;13/05/2026;15:30:00;183.430;183.550;182.380;183.180;90.451.999,00;2.467
WINQ26;13/05/2026;15:00:00;184.120;184.405;183.200;183.500;446.111.787,00;12.143
WINQ26;13/05/2026;14:30:00;185.420;185.465;184.000;184.080;169.917.559,00;4.605
WINQ26;13/05/2026;14:00:00;185.740;185.740;185.285;185.465;29.077.323,00;784
WINQ26;13/05/2026;13:30:00;186.225;186.330;185.735;185.765;10.268.913,00;276
WINQ26;13/05/2026;13:00:00;186.190;186.375;186.055;186.245;11.622.267,00;312
WINQ26;13/05/2026;12:30:00;186.065;186.175;185.965;186.095;6.921.549,00;186
WINQ26;13/05/2026;12:00:00;186.145;186.190;185.805;186.120;15.511.869,00;417
WINQ26;13/05/2026;11:30:00;186.140;186.160;185.900;185.975;7.811.317,00;210
WINQ26;13/05/2026;11:00:00;185.550;186.180;185.435;186.055;19.485.902,00;524
WINQ26;13/05/2026;10:30:00;185.355;185.765;184.470;185.575;86.009.624,00;2.322
WINQ26;13/05/2026;10:00:00;185.715;186.055;185.320;185.335;69.039.501,00;1.859
WINQ26;13/05/2026;09:30:00;185.555;185.805;185.220;185.720;105.656.878,00;2.848
WINQ26;13/05/2026;09:00:00;186.540;186.540;185.430;185.560;58.172.571,00;1.566
WINQ26;12/05/2026;18:00:00;186.505;186.575;186.370;186.575;3.692.603,00;99
WINQ26;12/05/2026;17:30:00;186.400;186.520;186.365;186.500;4.176.515,00;112
WINQ26;12/05/2026;17:00:00;186.400;186.450;186.235;186.390;11.816.592,00;317
WINQ26;12/05/2026;16:30:00;186.535;186.625;186.405;186.405;5.930.774,00;159
WINQ26;12/05/2026;16:00:00;186.380;186.835;186.380;186.575;16.238.023,00;435
WINQ26;12/05/2026;15:30:00;186.345;186.595;186.230;186.265;11.784.907,00;316
WINQ26;12/05/2026;15:00:00;186.025;186.475;185.820;186.355;18.036.888,00;484
WINQ26;12/05/2026;14:30:00;186.240;186.385;185.940;186.000;3.983.488,00;107
WINQ26;12/05/2026;14:00:00;185.985;186.420;185.980;186.260;16.825.819,00;452
WINQ26;12/05/2026;13:30:00;186.115;186.190;185.840;185.935;20.713.622,00;557
WINQ26;12/05/2026;13:00:00;186.055;186.240;185.960;186.050;1.637.642,00;44
WINQ26;12/05/2026;12:30:00;185.930;186.220;185.900;186.105;29.429.987,00;791
WINQ26;12/05/2026;12:00:00;186.155;186.530;185.820;185.860;36.212.601,00;973
WINQ26;12/05/2026;11:30:00;186.200;186.445;185.875;186.135;52.221.228,00;1.403
WINQ26;12/05/2026;11:00:00;187.200;187.270;186.190;186.260;14.525.775,00;389
WINQ26;12/05/2026;10:30:00;186.760;187.750;186.615;187.120;33.877.672,00;904
WINQ26;12/05/2026;10:00:00;187.235;187.290;186.185;186.685;145.437.131,00;3.894
WINQ26;12/05/2026;09:30:00;187.020;187.500;186.800;187.195;50.752.053,00;1.356
WINQ26;12/05/2026;09:00:00;187.895;187.895;186.900;187.075;65.455.159,00;1.749
WINQ26;11/05/2026;18:00:00;188.025;188.625;187.975;188.600;19.099.105,00;507
WINQ26;11/05/2026;17:30:00;187.935;188.065;187.885;188.065;7.444.752,00;198
WINQ26;11/05/2026;17:00:00;188.095;188.135;187.895;187.935;10.079.185,00;268
WINQ26;11/05/2026;16:30:00;187.705;188.095;187.700;188.095;16.609.581,00;442
WINQ26;11/05/2026;16:00:00;188.130;188.130;187.655;187.695;16.673.591,00;444
WINQ26;11/05/2026;15:30:00;188.075;188.345;188.075;188.145;6.663.300,00;177
WINQ26;11/05/2026;15:00:00;188.150;188.220;187.910;188.095;21.446.725,00;570
WINQ26;11/05/2026;14:30:00;188.165;188.175;187.880;188.100;27.407.476,00;729
WINQ26;11/05/2026;14:00:00;188.100;188.280;187.960;188.080;10.011.176,00;266
WINQ26;11/05/2026;13:30:00;187.830;188.240;187.775;188.175;56.568.902,00;1.505
WINQ26;11/05/2026;13:00:00;188.305;188.335;187.830;187.845;45.951.424,00;1.221
WINQ26;11/05/2026;12:30:00;188.355;188.515;188.240;188.360;20.759.598,00;551
WINQ26;11/05/2026;12:00:00;188.555;188.700;188.350;188.355;52.321.808,00;1.388
WINQ26;11/05/2026;11:30:00;188.665;189.110;188.585;188.620;56.965.368,00;1.508
WINQ26;11/05/2026;11:00:00;189.325;189.425;188.570;188.675;53.539.276,00;1.418
WINQ26;11/05/2026;10:30:00;190.200;190.555;189.190;189.300;24.109.843,00;635
WINQ26;11/05/2026;10:00:00;189.645;190.635;189.375;190.145;38.681.399,00;1.017
WINQ26;11/05/2026;09:30:00;189.870;189.925;189.500;189.610;11.681.075,00;308
WINQ26;11/05/2026;09:00:00;190.930;190.930;189.400;189.940;42.452.596,00;1.119
WINQ26;08/05/2026;18:00:00;190.710;190.820;190.595;190.795;11.976.544,00;314
