Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ26;10/06/2026;13:00:00;172.460;172.525;172.270;172.390;7.069.387,00;205
WINQ26;10/06/2026;12:40:00;172.475;172.500;171.950;172.375;13.608.701,00;395
WINQ26;10/06/2026;12:20:00;172.325;172.555;172.300;172.475;10.173.951,00;295
WINQ26;10/06/2026;12:00:00;171.990;172.380;171.955;172.325;38.806.085,00;1.127
WINQ26;10/06/2026;11:40:00;172.305;172.335;171.850;171.935;29.575.255,00;859
WINQ26;10/06/2026;11:20:00;172.540;172.665;172.270;172.360;128.526.035,00;3.726
WINQ26;10/06/2026;11:00:00;172.885;172.990;172.525;172.555;24.606.722,00;712
WINQ26;10/06/2026;10:40:00;172.600;173.075;172.550;172.880;24.340.409,00;704
WINQ26;10/06/2026;10:20:00;172.045;172.835;171.840;172.620;103.305.499,00;3.000
WINQ26;10/06/2026;10:00:00;172.705;172.900;172.020;172.055;18.716.961,00;543
WINQ26;10/06/2026;09:40:00;173.150;173.350;172.730;172.730;12.087.211,00;349
WINQ26;10/06/2026;09:20:00;172.705;173.285;172.370;173.165;23.830.110,00;689
WINQ26;10/06/2026;09:00:00;172.545;172.790;172.025;172.600;47.216.572,00;1.370
WINQ26;09/06/2026;18:20:00;173.635;173.650;173.500;173.500;5.520.550,00;159
WINQ26;09/06/2026;18:00:00;173.645;173.705;173.575;173.620;51.149.774,00;1.473
WINQ26;09/06/2026;17:40:00;173.530;173.635;173.490;173.615;2.638.143,00;76
WINQ26;09/06/2026;17:20:00;173.490;173.605;173.480;173.480;4.339.136,00;125
WINQ26;09/06/2026;17:00:00;173.630;173.695;173.455;173.455;6.456.449,00;186
WINQ26;09/06/2026;16:40:00;173.285;173.630;173.180;173.605;25.105.242,00;724
WINQ26;09/06/2026;16:20:00;173.310;173.440;173.230;173.295;16.255.138,00;469
WINQ26;09/06/2026;16:00:00;173.820;173.830;173.320;173.320;22.776.031,00;656
WINQ26;09/06/2026;15:40:00;173.540;173.925;173.500;173.820;11.396.161,00;328
WINQ26;09/06/2026;15:20:00;173.535;173.635;173.400;173.540;7.600.579,00;219
WINQ26;09/06/2026;15:00:00;173.330;173.545;173.275;173.510;6.867.400,00;198
WINQ26;09/06/2026;14:40:00;173.650;173.770;173.295;173.335;12.282.588,00;354
WINQ26;09/06/2026;14:20:00;173.360;173.680;173.360;173.570;28.493.084,00;821
WINQ26;09/06/2026;14:00:00;173.000;173.400;172.940;173.360;50.938.434,00;1.471
WINQ26;09/06/2026;13:40:00;172.340;173.000;172.190;173.000;76.414.726,00;2.212
WINQ26;09/06/2026;13:20:00;173.115;173.470;172.215;172.310;73.734.680,00;2.134
WINQ26;09/06/2026;13:00:00;173.110;173.405;173.090;173.130;7.033.586,00;203
WINQ26;09/06/2026;12:40:00;173.220;173.360;173.075;173.145;9.180.727,00;265
WINQ26;09/06/2026;12:20:00;173.620;173.710;172.955;173.215;135.384.148,00;3.909
WINQ26;09/06/2026;12:00:00;173.965;174.180;173.520;173.610;16.135.721,00;464
WINQ26;09/06/2026;11:40:00;174.310;174.315;173.440;173.955;39.791.549,00;1.145
WINQ26;09/06/2026;11:20:00;174.065;174.650;173.995;174.350;19.105.605,00;548
WINQ26;09/06/2026;11:00:00;173.750;174.525;173.750;174.045;23.487.070,00;674
WINQ26;09/06/2026;10:40:00;173.565;174.000;173.200;173.605;59.029.721,00;1.700
WINQ26;09/06/2026;10:20:00;173.580;174.140;173.365;173.525;32.644.705,00;940
WINQ26;09/06/2026;10:00:00;173.890;174.270;173.585;173.585;21.748.466,00;625
WINQ26;09/06/2026;09:40:00;173.405;173.850;173.320;173.850;14.303.768,00;412
WINQ26;09/06/2026;09:20:00;173.400;173.585;173.275;173.435;14.048.456,00;405
WINQ26;09/06/2026;09:00:00;173.180;174.205;173.005;173.455;89.057.043,00;2.565
WINQ26;08/06/2026;18:20:00;172.590;172.800;172.590;172.800;1.726.666,00;50
WINQ26;08/06/2026;18:00:00;172.635;172.645;172.525;172.590;38.271.941,00;1.109
WINQ26;08/06/2026;17:40:00;172.610;172.765;172.575;172.640;6.907.290,00;200
WINQ26;08/06/2026;17:20:00;172.560;172.700;172.560;172.650;1.968.055,00;57
WINQ26;08/06/2026;17:00:00;172.515;172.655;172.465;172.580;3.002.750,00;87
WINQ26;08/06/2026;16:40:00;172.460;172.555;172.420;172.465;11.177.234,00;324
WINQ26;08/06/2026;16:20:00;172.440;172.620;172.365;172.460;24.384.968,00;707
WINQ26;08/06/2026;16:00:00;172.595;172.680;172.380;172.440;15.837.700,00;459
WINQ26;08/06/2026;15:40:00;172.515;172.630;172.495;172.610;16.911.405,00;490
WINQ26;08/06/2026;15:20:00;172.465;172.700;172.385;172.500;23.089.898,00;669
WINQ26;08/06/2026;15:00:00;172.450;172.625;172.415;172.500;20.324.852,00;589
WINQ26;08/06/2026;14:40:00;172.195;172.475;172.135;172.440;18.513.407,00;537
WINQ26;08/06/2026;14:20:00;172.190;172.360;172.080;172.180;17.945.915,00;521
WINQ26;08/06/2026;14:00:00;172.345;172.345;172.070;172.180;50.556.314,00;1.468
WINQ26;08/06/2026;13:40:00;172.455;172.525;172.310;172.360;4.930.100,00;143
WINQ26;08/06/2026;13:20:00;172.615;172.620;172.385;172.495;6.038.870,00;175
WINQ26;08/06/2026;13:00:00;172.615;172.650;172.470;172.565;25.679.604,00;744
WINQ26;08/06/2026;12:40:00;172.890;172.890;172.575;172.675;42.688.928,00;1.236
WINQ26;08/06/2026;12:20:00;172.865;173.125;172.685;172.850;24.954.336,00;722
WINQ26;08/06/2026;12:00:00;173.245;173.320;172.705;172.925;8.196.539,00;237
WINQ26;08/06/2026;11:40:00;172.980;173.390;172.980;173.155;47.947.875,00;1.384
WINQ26;08/06/2026;11:20:00;172.550;173.095;172.465;172.945;33.579.351,00;972
WINQ26;08/06/2026;11:00:00;172.620;172.690;172.235;172.440;21.037.472,00;610
WINQ26;08/06/2026;10:40:00;173.480;173.480;172.640;172.640;34.964.591,00;1.011
WINQ26;08/06/2026;10:20:00;172.680;173.660;172.680;173.515;40.650.692,00;1.173
WINQ26;08/06/2026;10:00:00;172.960;173.095;172.525;172.735;24.640.462,00;713
WINQ26;08/06/2026;09:40:00;173.280;173.430;172.640;173.035;33.043.365,00;955
WINQ26;08/06/2026;09:20:00;173.195;173.670;173.135;173.280;29.279.853,00;844
WINQ26;08/06/2026;09:00:00;173.685;173.745;172.930;173.275;25.514.155,00;736
WINQ26;05/06/2026;18:20:00;172.790;172.960;172.790;172.960;3.491.391,00;101
WINQ26;05/06/2026;18:00:00;172.790;172.855;172.670;172.780;10.883.369,00;315
WINQ26;05/06/2026;17:40:00;172.615;172.825;172.600;172.790;9.087.518,00;263
WINQ26;05/06/2026;17:20:00;172.685;172.900;172.625;172.665;3.075.252,00;89
WINQ26;05/06/2026;17:00:00;173.000;173.015;172.500;172.615;4.732.733,00;137
WINQ26;05/06/2026;16:40:00;173.150;173.295;172.995;173.025;58.742.673,00;1.697
WINQ26;05/06/2026;16:20:00;173.180;173.205;172.965;173.160;33.882.880,00;979
WINQ26;05/06/2026;16:00:00;173.430;173.445;173.150;173.190;14.309.680,00;413
WINQ26;05/06/2026;15:40:00;173.530;173.900;173.415;173.420;90.467.182,00;2.606
WINQ26;05/06/2026;15:20:00;173.265;173.590;173.250;173.495;39.692.125,00;1.144
WINQ26;05/06/2026;15:00:00;173.505;173.590;173.150;173.220;14.521.917,00;419
WINQ26;05/06/2026;14:40:00;173.575;173.650;173.320;173.495;7.908.621,00;228
WINQ26;05/06/2026;14:20:00;173.090;173.500;173.055;173.500;53.249.757,00;1.537
WINQ26;05/06/2026;14:00:00;173.260;173.260;173.010;173.100;15.550.820,00;449
WINQ26;05/06/2026;13:40:00;173.150;173.330;173.075;173.235;27.431.323,00;792
WINQ26;05/06/2026;13:20:00;173.370;173.470;173.150;173.230;95.152.582,00;2.746
WINQ26;05/06/2026;13:00:00;173.315;173.485;173.195;173.400;4.057.117,00;117
WINQ26;05/06/2026;12:40:00;173.500;173.580;173.235;173.300;8.254.772,00;238
WINQ26;05/06/2026;12:20:00;174.250;174.300;173.510;173.580;37.612.403,00;1.082
WINQ26;05/06/2026;12:00:00;174.235;174.420;174.155;174.335;8.540.249,00;245
WINQ26;05/06/2026;11:40:00;174.205;174.375;174.090;174.150;6.515.386,00;187
WINQ26;05/06/2026;11:20:00;174.330;174.500;173.700;174.205;39.895.047,00;1.146
WINQ26;05/06/2026;11:00:00;174.020;174.370;173.830;174.305;24.042.045,00;690
WINQ26;05/06/2026;10:40:00;174.180;174.645;174.030;174.030;43.735.461,00;1.254
WINQ26;05/06/2026;10:20:00;174.155;174.480;173.405;174.275;12.529.056,00;360
WINQ26;05/06/2026;10:00:00;174.335;174.500;173.615;174.055;17.326.916,00;498
WINQ26;05/06/2026;09:40:00;174.455;174.555;174.040;174.310;8.819.393,00;253
WINQ26;05/06/2026;09:20:00;174.685;174.910;174.160;174.450;15.187.455,00;435
WINQ26;05/06/2026;09:00:00;174.455;175.105;174.290;174.635;27.254.890,00;780
WINQ26;03/06/2026;18:20:00;174.185;174.200;174.105;174.200;1.184.301,00;34
WINQ26;03/06/2026;18:00:00;174.375;174.375;174.130;174.160;39.483.887,00;1.133
WINQ26;03/06/2026;17:40:00;174.320;174.380;174.295;174.370;7.985.160,00;229
WINQ26;03/06/2026;17:20:00;174.385;174.475;174.300;174.305;34.693.939,00;995
WINQ26;03/06/2026;17:00:00;174.390;174.460;174.300;174.360;1.115.968,00;32
WINQ26;03/06/2026;16:40:00;174.385;174.550;174.340;174.355;7.570.212,00;217
WINQ26;03/06/2026;16:20:00;174.400;174.425;174.205;174.400;5.089.968,00;146
WINQ26;03/06/2026;16:00:00;174.445;174.505;174.285;174.435;3.557.706,00;102
WINQ26;03/06/2026;15:40:00;174.255;174.490;174.165;174.460;12.449.076,00;357
WINQ26;03/06/2026;15:20:00;174.410;174.550;174.105;174.215;40.830.677,00;1.171
WINQ26;03/06/2026;15:00:00;174.280;174.565;174.205;174.415;47.211.417,00;1.353
WINQ26;03/06/2026;14:40:00;174.605;174.755;174.245;174.310;26.890.800,00;771
WINQ26;03/06/2026;14:20:00;174.540;174.610;174.445;174.575;3.420.806,00;98
WINQ26;03/06/2026;14:00:00;174.575;174.705;174.440;174.475;33.768.657,00;967
WINQ26;03/06/2026;13:40:00;174.405;174.750;174.370;174.540;13.337.079,00;382
WINQ26;03/06/2026;13:20:00;174.685;174.780;174.415;174.415;71.322.242,00;2.042
WINQ26;03/06/2026;13:00:00;174.910;174.920;174.650;174.675;47.366.857,00;1.355
WINQ26;03/06/2026;12:40:00;175.045;175.160;174.840;174.980;117.445.835,00;3.356
WINQ26;03/06/2026;12:20:00;175.110;175.260;174.920;175.040;53.052.637,00;1.515
WINQ26;03/06/2026;12:00:00;175.495;175.700;174.970;175.150;57.636.031,00;1.645
WINQ26;03/06/2026;11:40:00;175.640;175.640;175.020;175.550;73.517.304,00;2.097
WINQ26;03/06/2026;11:20:00;175.425;175.860;175.165;175.640;96.069.558,00;2.734
WINQ26;03/06/2026;11:00:00;176.165;176.235;175.215;175.505;177.679.462,00;5.056
WINQ26;03/06/2026;10:40:00;176.340;176.520;175.780;176.150;134.940.481,00;3.831
WINQ26;03/06/2026;10:20:00;175.640;176.455;175.390;176.245;63.037.077,00;1.791
WINQ26;03/06/2026;10:00:00;175.795;176.200;175.500;175.530;38.742.928,00;1.102
WINQ26;03/06/2026;09:40:00;176.000;176.035;175.590;175.860;44.366.851,00;1.262
WINQ26;03/06/2026;09:20:00;176.180;176.365;175.575;175.980;53.224.908,00;1.513
WINQ26;03/06/2026;09:00:00;178.405;178.600;175.195;176.220;279.957.421,00;7.918
WINQ26;02/06/2026;18:20:00;178.710;178.785;178.695;178.785;1.715.596,00;48
WINQ26;02/06/2026;18:00:00;178.795;178.835;178.625;178.795;73.040.502,00;2.044
WINQ26;02/06/2026;17:40:00;178.760;178.885;178.695;178.795;6.579.701,00;184
WINQ26;02/06/2026;17:20:00;179.000;179.015;178.745;178.760;5.187.581,00;145
WINQ26;02/06/2026;17:00:00;178.795;179.080;178.550;178.970;15.059.864,00;421
WINQ26;02/06/2026;16:40:00;178.855;178.855;178.685;178.735;6.864.781,00;192
WINQ26;02/06/2026;16:20:00;178.810;178.920;178.800;178.860;8.407.018,00;235
WINQ26;02/06/2026;16:00:00;178.980;179.010;178.735;178.805;11.805.329,00;330
WINQ26;02/06/2026;15:40:00;179.000;179.045;178.905;178.975;14.032.597,00;392
WINQ26;02/06/2026;15:20:00;178.700;179.280;178.700;179.010;30.110.131,00;841
WINQ26;02/06/2026;15:00:00;178.575;178.790;178.565;178.700;6.789.300,00;190
WINQ26;02/06/2026;14:40:00;178.410;178.630;178.345;178.520;6.962.417,00;195
WINQ26;02/06/2026;14:20:00;178.310;178.545;178.175;178.425;12.981.882,00;364
WINQ26;02/06/2026;14:00:00;178.720;178.745;178.265;178.265;11.749.783,00;329
WINQ26;02/06/2026;13:40:00;178.715;178.915;178.655;178.745;8.619.721,00;241
WINQ26;02/06/2026;13:20:00;178.985;178.985;178.740;178.790;6.081.331,00;170
WINQ26;02/06/2026;13:00:00;179.075;179.105;178.950;178.950;3.866.921,00;108
WINQ26;02/06/2026;12:40:00;179.125;179.260;179.035;179.100;2.758.328,00;77
WINQ26;02/06/2026;12:20:00;178.960;179.290;178.950;179.180;17.343.898,00;484
WINQ26;02/06/2026;12:00:00;178.835;178.920;178.715;178.845;9.943.680,00;278
WINQ26;02/06/2026;11:40:00;179.000;179.325;178.850;178.850;10.242.598,00;286
WINQ26;02/06/2026;11:20:00;178.330;179.050;178.245;178.905;35.916.019,00;1.005
WINQ26;02/06/2026;11:00:00;177.670;178.300;177.270;178.280;19.436.947,00;547
WINQ26;02/06/2026;10:40:00;177.965;178.430;177.655;177.730;26.950.455,00;757
WINQ26;02/06/2026;10:20:00;177.590;178.200;177.240;177.870;64.755.417,00;1.820
WINQ26;02/06/2026;10:00:00;177.550;177.900;177.295;177.600;43.928.176,00;1.237
WINQ26;02/06/2026;09:40:00;177.320;177.615;177.140;177.485;31.771.198,00;895
WINQ26;02/06/2026;09:20:00;177.300;177.790;177.200;177.290;38.311.012,00;1.079
WINQ26;02/06/2026;09:00:00;176.395;177.580;176.395;177.285;129.308.316,00;3.653
WINQ26;01/06/2026;18:20:00;176.395;176.405;176.330;176.350;50.653.407,00;1.436
WINQ26;01/06/2026;18:00:00;176.580;176.640;176.350;176.370;47.876.492,00;1.356
WINQ26;01/06/2026;17:40:00;176.585;176.600;176.475;176.585;3.283.990,00;93
WINQ26;01/06/2026;17:20:00;176.640;176.695;176.515;176.615;1.765.847,00;50
WINQ26;01/06/2026;17:00:00;176.710;176.825;176.460;176.655;10.381.527,00;294
WINQ26;01/06/2026;16:40:00;176.815;176.855;176.665;176.745;4.666.820,00;132
WINQ26;01/06/2026;16:20:00;176.825;177.125;176.790;176.855;8.106.261,00;229
WINQ26;01/06/2026;16:00:00;176.800;176.800;176.645;176.780;4.276.642,00;121
WINQ26;01/06/2026;15:40:00;176.890;176.945;176.745;176.835;1.697.876,00;48
WINQ26;01/06/2026;15:20:00;176.775;176.945;176.760;176.845;24.507.116,00;693
WINQ26;01/06/2026;15:00:00;176.810;176.925;176.675;176.775;5.339.635,00;151
WINQ26;01/06/2026;14:40:00;176.740;176.975;176.740;176.850;22.105.680,00;625
WINQ26;01/06/2026;14:20:00;176.680;177.255;176.625;176.625;14.760.142,00;417
WINQ26;01/06/2026;14:00:00;177.065;177.085;176.645;176.645;8.346.128,00;236
WINQ26;01/06/2026;13:40:00;176.325;177.055;176.325;177.045;34.544.506,00;978
WINQ26;01/06/2026;13:20:00;176.420;176.475;176.285;176.315;11.465.343,00;325
WINQ26;01/06/2026;13:00:00;176.795;176.900;176.145;176.390;30.587.035,00;867
WINQ26;01/06/2026;12:40:00;176.905;176.970;176.690;176.690;2.086.511,00;59
WINQ26;01/06/2026;12:20:00;176.670;177.160;176.670;176.945;36.876.000,00;1.042
WINQ26;01/06/2026;12:00:00;176.430;176.750;176.325;176.575;18.783.766,00;532
WINQ26;01/06/2026;11:40:00;177.015;177.140;176.400;176.490;21.660.487,00;613
WINQ26;01/06/2026;11:20:00;176.880;177.230;176.600;177.065;28.263.289,00;799
WINQ26;01/06/2026;11:00:00;176.945;177.490;176.665;176.930;34.168.836,00;965
WINQ26;01/06/2026;10:40:00;176.975;177.250;176.800;177.000;20.460.453,00;578
WINQ26;01/06/2026;10:20:00;177.535;177.535;176.565;176.990;43.449.611,00;1.227
WINQ26;01/06/2026;10:00:00;178.545;178.740;177.525;177.595;22.114.816,00;621
WINQ26;01/06/2026;09:40:00;178.685;178.720;178.385;178.555;7.141.665,00;200
WINQ26;01/06/2026;09:20:00;179.015;179.015;178.590;178.635;9.971.670,00;279
WINQ26;01/06/2026;09:00:00;178.555;179.800;178.555;178.990;28.484.104,00;795
WINQ26;29/05/2026;18:20:00;178.290;178.400;178.235;178.400;1.996.778,00;56
WINQ26;29/05/2026;18:00:00;178.385;178.670;178.290;178.300;12.844.734,00;360
WINQ26;29/05/2026;17:40:00;178.535;178.535;178.325;178.400;59.156.595,00;1.658
WINQ26;29/05/2026;17:20:00;178.600;178.630;178.570;178.570;1.821.897,00;51
WINQ26;29/05/2026;17:00:00;178.720;178.730;178.595;178.600;2.894.611,00;81
WINQ26;29/05/2026;16:40:00;178.840;178.840;178.570;178.580;51.943.409,00;1.454
WINQ26;29/05/2026;16:20:00;178.830;178.865;178.710;178.775;3.969.283,00;111
WINQ26;29/05/2026;16:00:00;178.410;178.950;178.310;178.855;13.831.982,00;387
WINQ26;29/05/2026;15:40:00;178.420;178.520;178.270;178.495;14.350.196,00;402
WINQ26;29/05/2026;15:20:00;178.445;178.595;178.320;178.450;1.499.295,00;42
WINQ26;29/05/2026;15:00:00;178.405;178.600;178.305;178.415;3.248.344,00;91
WINQ26;29/05/2026;14:40:00;178.420;178.630;178.355;178.495;5.605.066,00;157
WINQ26;29/05/2026;14:20:00;178.375;178.550;178.200;178.485;27.302.155,00;765
WINQ26;29/05/2026;14:00:00;177.855;178.500;177.850;178.375;26.672.754,00;748
WINQ26;29/05/2026;13:40:00;177.955;178.065;177.805;177.850;7.935.519,00;223
WINQ26;29/05/2026;13:20:00;177.975;178.060;177.810;177.980;15.055.099,00;423
WINQ26;29/05/2026;13:00:00;177.930;178.020;177.840;177.965;1.779.227,00;50
WINQ26;29/05/2026;12:40:00;177.990;178.055;177.735;177.930;54.321.440,00;1.527
WINQ26;29/05/2026;12:20:00;178.120;178.200;177.900;177.935;17.552.247,00;493
WINQ26;29/05/2026;12:00:00;178.130;178.685;178.055;178.185;21.485.879,00;602
WINQ26;29/05/2026;11:40:00;177.490;178.170;177.425;178.035;29.256.273,00;822
WINQ26;29/05/2026;11:20:00;177.650;177.760;177.240;177.625;7.067.436,00;199
WINQ26;29/05/2026;11:00:00;178.015;178.095;177.290;177.445;41.562.053,00;1.170
WINQ26;29/05/2026;10:40:00;178.400;179.110;177.900;177.975;33.781.221,00;946
WINQ26;29/05/2026;10:20:00;178.430;178.430;177.485;178.395;70.462.719,00;1.981
WINQ26;29/05/2026;10:00:00;179.375;179.660;178.475;178.475;87.983.146,00;2.460
WINQ26;29/05/2026;09:40:00;179.615;179.720;179.205;179.275;5.384.205,00;150
WINQ26;29/05/2026;09:20:00;179.475;179.810;179.130;179.670;59.332.807,00;1.654
WINQ26;29/05/2026;09:00:00;179.650;179.935;179.375;179.455;45.200.937,00;1.258
WINQ26;28/05/2026;18:20:00;179.070;179.315;179.070;179.210;2.042.956,00;57
WINQ26;28/05/2026;18:00:00;179.320;179.330;179.055;179.055;40.855.120,00;1.140
WINQ26;28/05/2026;17:40:00;179.370;179.470;179.225;179.225;2.331.659,00;65
WINQ26;28/05/2026;17:20:00;179.550;179.550;179.400;179.440;5.563.201,00;155
WINQ26;28/05/2026;17:00:00;179.860;179.860;179.575;179.630;5.535.035,00;154
WINQ26;28/05/2026;16:40:00;179.935;180.040;179.785;179.840;17.699.311,00;492
WINQ26;28/05/2026;16:20:00;180.055;180.130;179.910;179.920;7.091.663,00;197
WINQ26;28/05/2026;16:00:00;180.135;180.150;179.935;180.085;8.929.787,00;248
WINQ26;28/05/2026;15:40:00;180.160;180.260;180.060;180.260;4.827.664,00;134
WINQ26;28/05/2026;15:20:00;180.570;180.570;180.165;180.180;23.542.861,00;653
WINQ26;28/05/2026;15:00:00;180.765;180.800;180.540;180.620;3.179.175,00;88
WINQ26;28/05/2026;14:40:00;180.595;180.850;180.520;180.825;26.457.898,00;732
WINQ26;28/05/2026;14:20:00;180.360;180.680;180.200;180.605;5.812.234,00;161
WINQ26;28/05/2026;14:00:00;180.525;180.525;180.300;180.410;5.194.681,00;144
WINQ26;28/05/2026;13:40:00;180.525;180.605;180.375;180.565;12.918.579,00;358
WINQ26;28/05/2026;13:20:00;180.580;180.675;180.465;180.500;1.372.244,00;38
WINQ26;28/05/2026;13:00:00;180.260;180.635;180.160;180.535;5.987.294,00;166
WINQ26;28/05/2026;12:40:00;180.575;180.660;180.300;180.355;3.971.026,00;110
WINQ26;28/05/2026;12:20:00;180.385;180.715;180.235;180.595;4.835.908,00;134
WINQ26;28/05/2026;12:00:00;180.450;180.655;180.250;180.395;37.204.344,00;1.031
WINQ26;28/05/2026;11:40:00;180.810;181.060;180.320;180.475;45.817.495,00;1.268
WINQ26;28/05/2026;11:20:00;181.000;181.050;180.585;180.830;9.366.404,00;259
WINQ26;28/05/2026;11:00:00;180.410;181.510;180.055;181.105;31.231.449,00;863
WINQ26;28/05/2026;10:40:00;179.340;180.695;179.305;180.350;80.431.252,00;2.231
WINQ26;28/05/2026;10:20:00;180.560;180.580;179.310;179.310;43.287.613,00;1.204
WINQ26;28/05/2026;10:00:00;180.740;181.245;180.345;180.670;81.534.285,00;2.255
WINQ26;28/05/2026;09:40:00;180.970;181.125;180.655;180.655;37.222.662,00;1.029
WINQ26;28/05/2026;09:20:00;179.960;181.110;179.865;180.915;72.197.834,00;1.999
WINQ26;28/05/2026;09:00:00;179.865;179.930;179.295;179.910;31.243.107,00;870
WINQ26;27/05/2026;18:20:00;180.485;180.485;180.360;180.385;1.226.698,00;34
WINQ26;27/05/2026;18:00:00;180.500;180.545;180.350;180.515;25.487.468,00;706
WINQ26;27/05/2026;17:40:00;180.675;180.675;180.480;180.580;15.921.966,00;441
WINQ26;27/05/2026;17:20:00;180.610;180.780;180.575;180.690;11.928.654,00;330
WINQ26;27/05/2026;17:00:00;180.640;180.680;180.480;180.615;14.116.354,00;391
WINQ26;27/05/2026;16:40:00;180.715;180.800;180.595;180.615;13.951.250,00;386
WINQ26;27/05/2026;16:20:00;180.575;180.700;180.545;180.700;975.374,00;27
WINQ26;27/05/2026;16:00:00;180.650;180.725;180.495;180.540;24.534.174,00;679
WINQ26;27/05/2026;15:40:00;180.800;180.825;180.560;180.655;3.397.028,00;94
WINQ26;27/05/2026;15:20:00;180.920;181.000;180.750;180.840;3.111.567,00;86
WINQ26;27/05/2026;15:00:00;180.555;180.900;180.410;180.875;19.928.975,00;551
WINQ26;27/05/2026;14:40:00;180.580;180.740;180.510;180.725;2.709.652,00;75
WINQ26;27/05/2026;14:20:00;180.745;180.765;180.250;180.670;4.330.854,00;120
WINQ26;27/05/2026;14:00:00;181.110;181.110;180.575;180.725;31.042.911,00;859
WINQ26;27/05/2026;13:40:00;181.380;181.470;181.120;181.120;3.588.341,00;99
WINQ26;27/05/2026;13:20:00;181.415;181.500;181.365;181.365;653.108,00;18
WINQ26;27/05/2026;13:00:00;181.530;181.535;181.185;181.415;2.429.856,00;67
WINQ26;27/05/2026;12:40:00;181.630;181.630;181.180;181.475;6.966.908,00;192
WINQ26;27/05/2026;12:20:00;181.600;181.995;181.540;181.725;4.290.211,00;118
WINQ26;27/05/2026;12:00:00;181.780;181.930;181.575;181.750;5.524.974,00;152
WINQ26;27/05/2026;11:40:00;181.440;181.955;181.275;181.835;11.591.013,00;319
WINQ26;27/05/2026;11:20:00;181.055;181.535;181.015;181.510;4.605.974,00;127
WINQ26;27/05/2026;11:00:00;181.800;181.900;180.965;181.200;15.305.374,00;422
WINQ26;27/05/2026;10:40:00;182.500;182.605;181.780;182.000;11.814.056,00;324
WINQ26;27/05/2026;10:20:00;181.970;182.535;181.195;182.460;65.157.341,00;1.793
WINQ26;27/05/2026;10:00:00;182.400;182.810;181.835;182.020;29.450.436,00;807
WINQ26;27/05/2026;09:40:00;182.600;182.805;182.210;182.480;16.939.703,00;464
WINQ26;27/05/2026;09:20:00;182.140;183.180;181.965;182.645;61.252.074,00;1.675
WINQ26;27/05/2026;09:00:00;181.050;182.350;180.620;182.235;47.365.926,00;1.303
WINQ26;26/05/2026;18:20:00;181.300;181.310;181.215;181.245;1.268.953,00;35
WINQ26;26/05/2026;18:00:00;181.505;181.505;181.250;181.250;2.575.510,00;71
WINQ26;26/05/2026;17:40:00;181.400;181.545;181.385;181.545;2.540.551,00;70
WINQ26;26/05/2026;17:20:00;181.300;181.490;181.300;181.410;3.410.895,00;94
WINQ26;26/05/2026;17:00:00;181.285;181.470;181.210;181.360;6.781.872,00;187
WINQ26;26/05/2026;16:40:00;181.110;181.265;181.035;181.260;7.282.195,00;201
WINQ26;26/05/2026;16:20:00;180.715;181.105;180.705;181.105;9.156.486,00;253
WINQ26;26/05/2026;16:00:00;180.665;180.785;180.620;180.700;939.600,00;26
WINQ26;26/05/2026;15:40:00;180.680;180.800;180.675;180.710;8.640.920,00;239
WINQ26;26/05/2026;15:20:00;180.790;180.820;180.535;180.610;1.806.387,00;50
WINQ26;26/05/2026;15:00:00;180.780;180.920;180.605;180.750;5.063.355,00;140
WINQ26;26/05/2026;14:40:00;180.805;180.880;180.660;180.660;6.291.618,00;174
WINQ26;26/05/2026;14:20:00;180.470;180.845;180.470;180.815;3.939.310,00;109
WINQ26;26/05/2026;14:00:00;180.600;180.630;180.460;180.480;2.202.742,00;61
WINQ26;26/05/2026;13:40:00;180.400;180.675;180.340;180.615;4.007.341,00;111
WINQ26;26/05/2026;13:20:00;180.650;180.650;180.400;180.455;7.148.824,00;198
WINQ26;26/05/2026;13:00:00;180.890;180.950;180.590;180.660;2.855.647,00;79
WINQ26;26/05/2026;12:40:00;180.735;180.975;180.695;180.870;6.328.840,00;175
WINQ26;26/05/2026;12:20:00;180.750;180.775;180.485;180.665;5.852.434,00;162
WINQ26;26/05/2026;12:00:00;181.190;181.225;180.785;180.785;7.277.144,00;201
WINQ26;26/05/2026;11:40:00;180.990;181.325;180.975;181.210;11.776.056,00;325
WINQ26;26/05/2026;11:20:00;180.915;181.160;180.785;180.900;4.306.426,00;119
WINQ26;26/05/2026;11:00:00;180.845;181.130;180.370;181.000;66.429.831,00;1.838
WINQ26;26/05/2026;10:40:00;182.025;182.035;180.555;180.810;51.312.396,00;1.416
WINQ26;26/05/2026;10:20:00;181.700;182.470;181.520;182.235;29.534.384,00;811
WINQ26;26/05/2026;10:00:00;182.255;182.265;180.910;181.700;55.456.319,00;1.528
WINQ26;26/05/2026;09:40:00;182.000;182.285;182.000;182.190;4.626.176,00;127
WINQ26;26/05/2026;09:20:00;182.485;182.785;181.965;181.965;20.617.834,00;565
WINQ26;26/05/2026;09:00:00;182.765;182.765;181.945;182.475;22.236.192,00;610
WINQ26;25/05/2026;18:20:00;182.900;182.995;182.890;182.995;987.979,00;27
WINQ26;25/05/2026;18:00:00;182.875;183.020;182.875;182.940;3.585.973,00;98
WINQ26;25/05/2026;17:40:00;182.950;182.950;182.860;182.900;4.170.036,00;114
